"Node","NodeType","ZeroAct","UpAct","DownAct","AvgAct"
"PCDHA11","",100,0,0,0
"PCDHA12","",100,0,0,0
"PCDHA13","",100,0,0,0
"PCDHA2","",100,0,0,0
"PCDHA3","",100,0,0,0
"PCDHA4","",100,0,0,0
"PCDHA5","",100,0,0,0
"PCDHA6","",100,0,0,0
"PCDHA7","",100,0,0,0
"PCDHA8","",100,0,0,0
"PCDHA9","",100,0,0,0
"PCDHAC1","",100,0,0,0
"PCDHAC2","",100,0,0,0
"PCGF2","",100,0,0,0
"PCM1","",100,0,0,0
"PCNA","",100,0,0,0
"PCNT","",100,0,0,0
"PCSK1","",100,0,0,0
"PCSK2","",100,0,0,0
"PCSK5","",100,0,0,0
"PCSK6","",100,0,0,0
"PCSK7","",100,0,0,0
"PCSK9","",100,0,0,0
"PDCD1","",100,0,0,0
"PDCD1LG2","",100,0,0,0
"PDE2A","",100,0,0,0
"PDE3A","",100,0,0,0
"PDE4DIP","",100,0,0,0
"PDE6G","",100,0,0,0
"PDGFA","",100,0,0,0
"PDGFB","",100,0,0,0
"PDGFC","",100,0,0,0
"PDGFD","",100,0,0,0
"PDGFRA","",100,0,0,0
"PDGFRA_PDGFRB","",100,0,0,0
"PDGFRB","",100,0,0,0
"PDHX","",100,0,0,0
"PDIA6","",100,0,0,0
"PDK1","",100,0,0,0
"PDK2","",100,0,0,0
"PDK3","",100,0,0,0
"PDK4","",100,0,0,0
"PDLIM2","",100,0,0,0
"PDP1","",100,0,0,0
"PDP2","",100,0,0,0
"PDPK1","",100,0,0,0
"PDPK2P","",100,0,0,0
"PDXP","",100,0,0,0
"PDYN","",100,0,0,0
"PDZD11","",100,0,0,0
"PDZRN3","",100,0,0,0
"PEA15","",100,0,0,0
"PEBP1","",100,0,0,0
"PECAM1","",100,0,0,0
"PELI1","",100,0,0,0
"PELI2","",100,0,0,0
"PELI3","",100,0,0,0
"PENK","",100,0,0,0
"PER1","",100,0,0,0
"PER2","",100,0,0,0
"PER3","",100,0,0,0
"PERP","",100,0,0,0
"PEX1","",100,0,0,0
"PEX12","",100,0,0,0
"PEX14","",100,0,0,0
"PEX2","",100,0,0,0
"PEX26","",100,0,0,0
"PEX3","",100,0,0,0
"PEX5","",100,0,0,0
"PEX6","",100,0,0,0
"PF4","",100,0,0,0
"PF4V1","",100,0,0,0
"PFKFB4","",100,0,0,0
"PFKP","",100,0,0,0
"PFN1","",100,0,0,0
"PGAM5","",100,0,0,0
"PGF","",100,0,0,0
"PGK1","",100,0,0,0
"PGR","M",100,0,0,0
"PHACTR1","",100,0,0,0
"PHB2","",100,0,0,0
"PHF1","",100,0,0,0
"PHF12","",100,0,0,0
"PHF2","",100,0,0,0
"PHF21A","",100,0,0,0
"PHF3","",100,0,0,0
"PHF6","",100,0,0,0
"PHF8","",100,0,0,0
"PHIP","",100,0,0,0
"PHKA1","",100,0,0,0
"PHKA2","",100,0,0,0
"PHKG1","",100,0,0,0
"PHKG2","",100,0,0,0
"PHLPP1","",100,0,0,0
"PHLPP2","",100,0,0,0
"PHPT1","",100,0,0,0
"PHRF1","",100,0,0,0
"PI4K2A","",100,0,0,0
"PIAS1","",100,0,0,0
"PIAS2","",100,0,0,0
"PIAS3","",100,0,0,0
"PIAS3_SMAD3","",100,0,0,0
"PIAS4","",100,0,0,0
"PICALM","",100,0,0,0
"PICK1","",100,0,0,0
"PIDD1","",100,0,0,0
"PIGF","",100,0,0,0
"PIGG","",100,0,0,0
"PIGS","",100,0,0,0
"PIH1D1","",100,0,0,0
"PIH1D2_RUVBL1_RUVBL2_SPAG1","",100,0,0,0
"PIK3AP1","",100,0,0,0
"PIK3C3","",100,0,0,0
"PIK3CA","",100,0,0,0
"PIK3CA_PIK3R1","",100,0,0,0
"PIK3CB","",100,0,0,0
"PIK3CG","",100,0,0,0
"PIK3IP1","",100,0,0,0
"PIK3R1","",100,0,0,0
"PIK3R2","",100,0,0,0
"PIK3R3","",100,0,0,0
"PIK3R4","",100,0,0,0
"PIK3R6","",100,0,0,0
"PIM1","",100,0,0,0
"PIM2","",100,0,0,0
"PIM3","",100,0,0,0
"PIMREG","",100,0,0,0
"PIN1","",100,0,0,0
"PIN4","",100,0,0,0
"PINK1","",100,0,0,0
"PIRT","",100,0,0,0
"PITRM1","",100,0,0,0
"PITX1","",100,0,0,0
"PITX3","",100,0,0,0
"PIWIL1","",100,0,0,0
"PJA1","",100,0,0,0
"PJA2","",100,0,0,0
"PKD1","",100,0,0,0
"PKD2","",100,0,0,0
"PKIA","",100,0,0,0
"PKM","",100,0,0,0
"PKMYT1","",100,0,0,0
"PKN1","",100,0,0,0
"PKN2","",100,0,0,0
"PKN3","",100,0,0,0
"PKNOX1","",100,0,0,0
"PKP2","",100,0,0,0
"PLA2G6","",100,0,0,0
"PLAC8","",100,0,0,0
"PLAT","",100,0,0,0
"PLAU","",100,0,0,0
"PLAUR","",100,0,0,0
"PLCG1","",100,0,0,0
"PLCG2","",100,0,0,0
"PLD1","",100,0,0,0
"PLD3","",100,0,0,0
"PLEKHA7","",100,0,0,0
"PLEKHF2","",100,0,0,0
"PLEKHG1","",100,0,0,0
"PLEKHG2","",100,0,0,0
"PLEKHG3","",100,0,0,0
"PLEKHG4","",100,0,0,0
"PLEKHG4B","",100,0,0,0
"PLEKHG5","",100,0,0,0
"PLEKHG6","",100,0,0,0
"PLG","",100,0,0,0
"PLIN3","",100,0,0,0
"PLK1","",100,0,0,0
"PLK2","",100,0,0,0
"PLK3","",100,0,0,0
"PLK4","",100,0,0,0
"PLN","",100,0,0,0
"PLPPR1","",100,0,0,0
"PLRG1","",100,0,0,0
"PLXNB3","",100,0,0,0
"PMAIP1","",100,0,0,0
"PMCH","",100,0,0,0
"PML","",100,0,0,0
"PMP22","",100,0,0,0
"PMPCB","",100,0,0,0
"PMS2","",100,0,0,0
"PNCK","",100,0,0,0
"PNOC","",100,0,0,0
"PNPLA8","",100,0,0,0
"PODXL2","",100,0,0,0
"POFUT1","",100,0,0,0
"POGLUT1","",100,0,0,0
"POGZ","",100,0,0,0
"POLDIP3","",100,0,0,0
"POLH","",100,0,0,0
"POLR2A","",100,0,0,0
"POMC","",100,0,0,0
"POMT1_POMT2","",100,0,0,0
"POPDC1","",100,0,0,0
"PORCN","",100,0,0,0
"POT1","",100,0,0,0
"POU2AF1","",100,0,0,0
"POU2F1","M",0,100,0,100
"POU3F2","",100,0,0,0
"POU3F4","",100,0,0,0
"POU4F1","M",0,0,100,-100
"POU4F2","M",0,0,100,-100
"POU4F3","",100,0,0,0
"POU5F1","M",0,100,0,100
"POU5F1_SOX2","",100,0,0,0
"PPA1","",100,0,0,0
"PPARA","M",0,100,0,100
"PPARD","M",0,0,100,-100
"PPARG","M",0,0,100,-100
"PPARGC1A","M",0,100,0,100
"PPBP","",100,0,0,0
"PPEF1","",100,0,0,0
"PPFIA1","",100,0,0,0
"PPIF","",100,0,0,0
"PPM1A","",100,0,0,0
"PPM1B","",100,0,0,0
"PPM1D","",100,0,0,0
"PPM1E","",100,0,0,0
"PPM1F","",100,0,0,0
"PPM1G","",100,0,0,0
"PPM1K","",100,0,0,0
"PPM1L","",100,0,0,0
"PPM1M","",100,0,0,0
"PPME1","",100,0,0,0
"PPP1CA","",100,0,0,0
"PPP1CA_PPP1R12A_PPP1R12B","",100,0,0,0
"PPP1CB","",100,0,0,0
"PPP1CC","",100,0,0,0
"PPP1R12B","",100,0,0,0
"PPP1R13B","",100,0,0,0
"PPP1R13L","",100,0,0,0
"PPP1R14A","",100,0,0,0
"PPP1R14B","",100,0,0,0
"PPP1R15A","",100,0,0,0
"PPP1R1A","",100,0,0,0
"PPP1R1B","",100,0,0,0
"PPP1R1C","",100,0,0,0
"PPP1R2","",100,0,0,0
"PPP1R3A","",100,0,0,0
"PPP1R3B","",100,0,0,0
"PPP1R3C","",100,0,0,0
"PPP1R8","",100,0,0,0
"PPP1R9A","",100,0,0,0
"PPP1R9B","",100,0,0,0
"PPP2CA","",100,0,0,0
"PPP2CA_PPP2R1A_PPP2R2A","",100,0,0,0
"PPP2CA_PPP2R1A_PPP2R2B","",100,0,0,0
"PPP2CA_PPP2R1A_PPP2R5D","",100,0,0,0
"PPP2CA_PPP2R5A_PTPA","",100,0,0,0
"PPP2CB","",100,0,0,0
"PPP2R1A","",100,0,0,0
"PPP2R1B","",100,0,0,0
"PPP2R2A","",100,0,0,0
"PPP2R2B","",100,0,0,0
"PPP2R2C","",100,0,0,0
"PPP2R3C","",100,0,0,0
"PPP2R5A","",100,0,0,0
"PPP2R5B","",100,0,0,0
"PPP2R5C","",100,0,0,0
"PPP2R5D","",100,0,0,0
"PPP3CA","",100,0,0,0
"PPP3CA_PPP3CB_PPP3CC_PPP3R1_PPP3R2","",100,0,0,0
"PPP3CA_PPP3R1","",100,0,0,0
"PPP3CB","",100,0,0,0
"PPP3CC","",100,0,0,0
"PPP3R1","",100,0,0,0
"PPP4C","",100,0,0,0
"PPP4C_PPP4R1","",100,0,0,0
"PPP4R3A","",100,0,0,0
"PPP5C","",100,0,0,0
"PPP6C","",100,0,0,0
"PPY","",100,0,0,0
"PRC1","",100,0,0,0
"PRCC","",100,0,0,0
"PRDM1","M",0,0,100,-100
"PRDM16","",100,0,0,0
"PRDM2","",100,0,0,0
"PRDX1","",100,0,0,0
"PREX1","",100,0,0,0
"PREX2","",100,0,0,0
"PRG4","",100,0,0,0
"PRICKLE1","",100,0,0,0
"PRKAA1","",100,0,0,0
"PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3","",100,0,0,0
"PRKAA2","",100,0,0,0
"PRKAA2_PRKAB2_PRKAG2","",100,0,0,0
"PRKAB1","",100,0,0,0
"PRKACA","",100,0,0,0
"PRKACB","",100,0,0,0
"PRKACG","",100,0,0,0
"PRKAG1","",100,0,0,0
"PRKAG2","",100,0,0,0
"PRKAR1A","",100,0,0,0
"PRKAR1B","",100,0,0,0
"PRKAR2A","",100,0,0,0
"PRKAR2B","",100,0,0,0
"PRKCA","",100,0,0,0
"PRKCB","",100,0,0,0
"PRKCD","",100,0,0,0
"PRKCE","",100,0,0,0
"PRKCG","",100,0,0,0
"PRKCH","",100,0,0,0
"PRKCI","",100,0,0,0
"PRKCQ","",100,0,0,0
"PRKCSH","",100,0,0,0
"PRKCZ","",100,0,0,0
"PRKD1","",100,0,0,0
"PRKD2","",100,0,0,0
"PRKD3","",100,0,0,0
"PRKDC","",100,0,0,0
"PRKDC_XRCC6","",100,0,0,0
"PRKG1","",100,0,0,0
"PRKG2","",100,0,0,0
"PRKN","",100,0,0,0
"PRKRA","",100,0,0,0
"PRKX","",100,0,0,0
"PRL","",100,0,0,0
"PRLH","",100,0,0,0
"PRLHR","",100,0,0,0
"PRLR","",100,0,0,0
"PRMT1","",100,0,0,0
"PRMT3","",100,0,0,0
"PRMT5","",100,0,0,0
"PRMT6","",100,0,0,0
"PRND","",100,0,0,0
"PROC","",100,0,0,0
"PROK1","",100,0,0,0
"PROK2","",100,0,0,0
"PROKR1","",100,0,0,0
"PROS1","",100,0,0,0
"PROX1","M",0,100,0,100
"PRP4K","",100,0,0,0
"PRPF19","",100,0,0,0
"PRRX1","",100,0,0,0
"PRSS1","",100,0,0,0
"PRSS2","",100,0,0,0
"PRSS21","",100,0,0,0
"PRSS3","",100,0,0,0
"PRTN3","",100,0,0,0
"PSAP","",100,0,0,0
"PSD3","",100,0,0,0
"PSEN1","",100,0,0,0
"PSENEN","",100,0,0,0
"PSIP1","",100,0,0,0
"PSMA5","",100,0,0,0
"PSMA6","",100,0,0,0
"PSMA7","",100,0,0,0
"PSMB8","",100,0,0,0
"PSMC3","",100,0,0,0
"PSME1","",100,0,0,0
"PSME2","",100,0,0,0
"PSME3","",100,0,0,0
"PSMF1","",100,0,0,0
"PSPN","",100,0,0,0
"PSTPIP1","",100,0,0,0
"PTAFR","",100,0,0,0
"PTBP2","",100,0,0,0
"PTCH1","",100,0,0,0
"PTCH2","",100,0,0,0
"PTCHD1","",100,0,0,0
"PTCRA","",100,0,0,0
"PTDSS1","",100,0,0,0
"PTEN","",100,0,0,0
"PTGDR","",100,0,0,0
"PTGER1","",100,0,0,0
"PTGER2","",100,0,0,0
"PTGER3","",100,0,0,0
"PTGER4","",100,0,0,0
"PTGES3","",100,0,0,0
"PTGFR","",100,0,0,0
"PTGIR","",100,0,0,0
"PTGS2","",100,0,0,0
"PTH","",100,0,0,0
"PTH1R","",100,0,0,0
"PTH2","",100,0,0,0
"PTHLH","",100,0,0,0
"PTK2","",100,0,0,0
"PTK2B","",100,0,0,0
"PTK6","",100,0,0,0
"PTK7","",100,0,0,0
"PTMA","",100,0,0,0
"PTMS","",100,0,0,0
"PTN","",100,0,0,0
"PTP4A1","",100,0,0,0
"PTP4A2","",100,0,0,0
"PTP4A3","",100,0,0,0
"PTPA","",100,0,0,0
"PTPN1","",100,0,0,0
"PTPN11","",100,0,0,0
"PTPN12","",100,0,0,0
"PTPN13","",100,0,0,0
"PTPN14","",100,0,0,0
"PTPN18","",100,0,0,0
"PTPN2","",100,0,0,0
"PTPN21","",100,0,0,0
"PTPN22","",100,0,0,0
"PTPN3","",100,0,0,0
"PTPN4","",100,0,0,0
"PTPN5","",100,0,0,0
"PTPN6","",100,0,0,0
"PTPN7","",100,0,0,0
"PTPN9","",100,0,0,0
"PTPRA","",100,0,0,0
"PTPRB","",100,0,0,0
"PTPRC","",100,0,0,0
"PTPRD","",100,0,0,0
"PTPRE","",100,0,0,0
"PTPRF","",100,0,0,0
"PTPRG","",100,0,0,0
"PTPRH","",100,0,0,0
"PTPRJ","",100,0,0,0
"PTPRK","",100,0,0,0
"PTPRM","",100,0,0,0
"PTPRO","",100,0,0,0
"PTPRR","",100,0,0,0
"PTPRS","",100,0,0,0
"PTPRT","",100,0,0,0
"PTPRU","",100,0,0,0
"PTPRZ1","",100,0,0,0
"PTTG1","",100,0,0,0
"PTX3","",100,0,0,0
"PUF60","",100,0,0,0
"PVR","",100,0,0,0
"PXDN","",100,0,0,0
"PXN","",100,0,0,0
"PYCARD","",100,0,0,0
"PYDC1","",100,0,0,0
"PYHIN1","",100,0,0,0
"PYY","",100,0,0,0
"PZP","",100,0,0,0
"Perturbation","P",0,60,40,20
"Q15300","",100,0,0,0
"Q6FI27","",100,0,0,0
"Q7TFA0_RPS27A","",100,0,0,0
"Q7TFA0_UBA52","",100,0,0,0
"Q7TFA0_UBB","",100,0,0,0
"Q7TFA0_UBC","",100,0,0,0
"Q80H93_RPS27A","",100,0,0,0
"Q80H93_UBA52","",100,0,0,0
"Q80H93_UBB","",100,0,0,0
"Q80H93_UBC","",100,0,0,0
"QRFP","",100,0,0,0
"RAB11A","",100,0,0,0
"RAB12","",100,0,0,0
"RAB14","",100,0,0,0
"RAB1A","",100,0,0,0
"RAB22A","",100,0,0,0
"RAB23","",100,0,0,0
"RAB2A","",100,0,0,0
"RAB32","",100,0,0,0
"RAB33B","",100,0,0,0
"RAB38","",100,0,0,0
"RAB39B","",100,0,0,0
"RAB3GAP1","",100,0,0,0
"RAB4A","",100,0,0,0
"RAB5A","",100,0,0,0
"RAB5C","",100,0,0,0
"RAB6A","",100,0,0,0
"RAB6B","",100,0,0,0
"RAB6C","",100,0,0,0
"RAB7A","",100,0,0,0
"RAB9A","",100,0,0,0
"RABEP1","",100,0,0,0
"RABEPK","",100,0,0,0
"RABGEF1","",100,0,0,0
"RABGGTA","",100,0,0,0
"RABGGTB","",100,0,0,0
"RAC1","",100,0,0,0
"RAC2","",100,0,0,0
"RAC3","",100,0,0,0
"RACGAP1","",100,0,0,0
"RACK1","",100,0,0,0
"RAD1","",100,0,0,0
"RAD17","",100,0,0,0
"RAD18","",100,0,0,0
"RAD18_UBE2A","",100,0,0,0
"RAD18_UBE2B","",100,0,0,0
"RAD21","",100,0,0,0
"RAD23B","",100,0,0,0
"RAD50","",100,0,0,0
"RAD51","",100,0,0,0
"RAD51AP1","",100,0,0,0
"RAD52","",100,0,0,0
"RAD54L","",100,0,0,0
"RAE1","",100,0,0,0
"RAET1E","",100,0,0,0
"RAET1G","",100,0,0,0
"RAET1L","",100,0,0,0
"RAF1","",100,0,0,0
"RAG1","",100,0,0,0
"RAG2","",100,0,0,0
"RALA","",100,0,0,0
"RALB","",100,0,0,0
"RALBP1","",100,0,0,0
"RALGAPA1_RALGAPB","",100,0,0,0
"RALGAPA2_RALGAPB","",100,0,0,0
"RALGDS","",100,0,0,0
"RALY","",100,0,0,0
"RAMAC","",100,0,0,0
"RAN","",100,0,0,0
"RANBP17","",100,0,0,0
"RANBP2","",100,0,0,0
"RANBP3","",100,0,0,0
"RANBP9","",100,0,0,0
"RANGAP1","",100,0,0,0
"RAP1A","",100,0,0,0
"RAP1B","",100,0,0,0
"RAP1GAP","",100,0,0,0
"RAP1GDS1","",100,0,0,0
"RAP2A","",100,0,0,0
"RAPGEF1","",100,0,0,0
"RAPGEF2","",100,0,0,0
"RAPGEF3","",100,0,0,0
"RAPGEF4","",100,0,0,0
"RAPGEF5","",100,0,0,0
"RAPGEF6","",100,0,0,0
"RAPH1","",100,0,0,0
"RARA","M",0,100,0,100
"RARA_RXRA","",100,0,0,0
"RARB","M",0,100,0,100
"RARG","M",0,100,0,100
"RARRES2","",100,0,0,0
"RASA1","",100,0,0,0
"RASA4","",100,0,0,0
"RASGEF1A","",100,0,0,0
"RASGEF1B","",100,0,0,0
"RASGEF1C","",100,0,0,0
"RASGRF1","",100,0,0,0
"RASGRF2","",100,0,0,0
"RASGRP3","",100,0,0,0
"RASSF1","",100,0,0,0
"RASSF5","",100,0,0,0
"RASSF6","",100,0,0,0
"RAVER1","",100,0,0,0
"RB1","M",0,0,100,-100
"RB1CC1","",100,0,0,0
"RBBP6","",100,0,0,0
"RBBP7","",100,0,0,0
"RBBP8","",100,0,0,0
"RBCK1","",100,0,0,0
"RBCK1_RNF31","",100,0,0,0
"RBL2","",100,0,0,0
"RBM15","",100,0,0,0
"RBM38","",100,0,0,0
"RBM7","",100,0,0,0
"RBP1","",100,0,0,0
"RBPJ","M",0,100,0,100
"RBX1","",100,0,0,0
"RCAN1","",100,0,0,0
"RCHY1","",100,0,0,0
"RCOR1","",100,0,0,0
"RCSD1","",100,0,0,0
"RECQL4","",100,0,0,0
"RECQL5","",100,0,0,0
"REEP5","",100,0,0,0
"REL","M",0,100,0,100
"RELA","M",0,100,0,100
"RELN","",100,0,0,0
"REN","",100,0,0,0
"RERE","",100,0,0,0
"RET","",100,0,0,0
"REV1","",100,0,0,0
"RFC1_RFC2_RFC3_RFC4_RFC5","",100,0,0,0
"RFFL","",100,0,0,0
"RFNG","",100,0,0,0
"RFPL4A","",100,0,0,0
"RFWD3","",100,0,0,0
"RFX1","",100,0,0,0
"RFX3","",100,0,0,0
"RGMA","",100,0,0,0
"RGS19","",100,0,0,0
"RGS2","",100,0,0,0
"RGS4","",100,0,0,0
"RGS6","",100,0,0,0
"RHEB","",100,0,0,0
"RHO","",100,0,0,0
"RHOA","",100,0,0,0
"RHOBTB1","",100,0,0,0
"RHOBTB3","",100,0,0,0
"RHOH","",100,0,0,0
"RHOQ","",100,0,0,0
"RHOU","",100,0,0,0
"RIGI","",100,0,0,0
"RILPL2","",100,0,0,0
"RIMBP2","",100,0,0,0
"RIMBP3","",100,0,0,0
"RIMBP3B","",100,0,0,0
"RIMBP3C","",100,0,0,0
"RIMS1","",100,0,0,0
"RIMS2","",100,0,0,0
"RIMS3","",100,0,0,0
"RIN1","",100,0,0,0
"RING1","",100,0,0,0
"RIOK1","",100,0,0,0
"RIOK3","",100,0,0,0
"RIOX1","",100,0,0,0
"RIPK1","",100,0,0,0
"RIPK1_TNF_TNFRSF1A_TRADD_TRAF2","",100,0,0,0
"RIPK2","",100,0,0,0
"RIPK3","",100,0,0,0
"RIPK4","",100,0,0,0
"RIT1","",100,0,0,0
"RIT2","",100,0,0,0
"RITA1","",100,0,0,0
"RLF","",100,0,0,0
"RLIM","",100,0,0,0
"RLN1","",100,0,0,0
"RLN2","",100,0,0,0
"RLN3","",100,0,0,0
"RNASE2","",100,0,0,0
"RND1","",100,0,0,0
"RNF10","",100,0,0,0
"RNF11","",100,0,0,0
"RNF111","",100,0,0,0
"RNF115","",100,0,0,0
"RNF123","",100,0,0,0
"RNF123_UBAC1","",100,0,0,0
"RNF125","",100,0,0,0
"RNF126","",100,0,0,0
"RNF128","",100,0,0,0
"RNF13","",100,0,0,0
"RNF135","",100,0,0,0
"RNF138","",100,0,0,0
"RNF139","",100,0,0,0
"RNF144A","",100,0,0,0
"RNF144B","",100,0,0,0
"RNF146","",100,0,0,0
"RNF149","",100,0,0,0
"RNF152","",100,0,0,0
"RNF167","",100,0,0,0
"RNF168","",100,0,0,0
"RNF170","",100,0,0,0
"RNF180","",100,0,0,0
"RNF182","",100,0,0,0
"RNF183","",100,0,0,0
"RNF185","",100,0,0,0
"RNF19A","",100,0,0,0
"RNF19B","",100,0,0,0
"RNF2","",100,0,0,0
"RNF20","",100,0,0,0
"RNF208","",100,0,0,0
"RNF20_RNF40_UBE2E1","",100,0,0,0
"RNF216","",100,0,0,0
"RNF220","",100,0,0,0
"RNF24","",100,0,0,0
"RNF25","",100,0,0,0
"RNF26","",100,0,0,0
"RNF31","",100,0,0,0
"RNF34","",100,0,0,0
"RNF38","",100,0,0,0
"RNF4","",100,0,0,0
"RNF40","",100,0,0,0
"RNF41","",100,0,0,0
"RNF43","",100,0,0,0
"RNF5","",100,0,0,0
"RNF6","",100,0,0,0
"RNF7","",100,0,0,0
"RNF8","",100,0,0,0
"RNF8_UBE2N","",100,0,0,0
"ROBO2","",100,0,0,0
"ROBO3","",100,0,0,0
"ROCK1","",100,0,0,0
"ROCK2","",100,0,0,0
"ROR1","",100,0,0,0
"ROR2","",100,0,0,0
"RORA","M",100,0,0,0
"RORB","",100,0,0,0
"RORC","",100,0,0,0
"RPA1","",100,0,0,0
"RPA1_RPA2_RPA3","",100,0,0,0
"RPA2","",100,0,0,0
"RPAP2","",100,0,0,0
"RPGR","",100,0,0,0
"RPGRIP1","",100,0,0,0
"RPGRIP1L","",100,0,0,0
"RPH3A","",100,0,0,0
"RPL10","",100,0,0,0
"RPL11","",100,0,0,0
"RPL13A","",100,0,0,0
"RPL5","",100,0,0,0
"RPN1","",100,0,0,0
"RPS19","",100,0,0,0
"RPS19BP1","",100,0,0,0
"RPS27A_UBA1","",100,0,0,0
"RPS27A_UBA6","",100,0,0,0
"RPS27A_UBE2A","",100,0,0,0
"RPS27A_UBE2B","",100,0,0,0
"RPS27A_UBE2C","",100,0,0,0
"RPS27A_UBE2D1","",100,0,0,0
"RPS27A_UBE2D2","",100,0,0,0
"RPS27A_UBE2D3","",100,0,0,0
"RPS27A_UBE2D4","",100,0,0,0
"RPS27A_UBE2E1","",100,0,0,0
"RPS27A_UBE2E2","",100,0,0,0
"RPS27A_UBE2E3","",100,0,0,0
"RPS27A_UBE2G1","",100,0,0,0
"RPS27A_UBE2G2","",100,0,0,0
"RPS27A_UBE2H","",100,0,0,0
"RPS27A_UBE2I","",100,0,0,0
"RPS27A_UBE2J1","",100,0,0,0
"RPS27A_UBE2J2","",100,0,0,0
"RPS27A_UBE2K","",100,0,0,0
"RPS27A_UBE2L3","",100,0,0,0
"RPS27A_UBE2L5","",100,0,0,0
"RPS27A_UBE2L6","",100,0,0,0
"RPS27A_UBE2M","",100,0,0,0
"RPS27A_UBE2N","",100,0,0,0
"RPS27A_UBE2NL","",100,0,0,0
"RPS27A_UBE2Q1","",100,0,0,0
"RPS27A_UBE2Q2","",100,0,0,0
"RPS27A_UBE2R2","",100,0,0,0
"RPS27A_UBE2S","",100,0,0,0
"RPS27A_UBE2T","",100,0,0,0
"RPS27A_UBE2U","",100,0,0,0
"RPS27A_UBE2V1","",100,0,0,0
"RPS27A_UBE2V2","",100,0,0,0
"RPS27A_UBE2W","",100,0,0,0
"RPS27A_UBE2Z","",100,0,0,0
"RPS6KA1","",100,0,0,0
"RPS6KA2","",100,0,0,0
"RPS6KA3","",100,0,0,0
"RPS6KA4","",100,0,0,0
"RPS6KA5","",100,0,0,0
"RPS6KA6","",100,0,0,0
"RPS6KB1","",100,0,0,0
"RPS6KB2","",100,0,0,0
"RPS6KC1","",100,0,0,0
"RPTOR","",100,0,0,0
"RRAGA_RRAGC","",100,0,0,0
"RRAGC","",100,0,0,0
"RRAGD","",100,0,0,0
"RRAS","",100,0,0,0
"RRM2B","",100,0,0,0
"RRN3","",100,0,0,0
"RSF1","",100,0,0,0
"RSPO1","",100,0,0,0
"RSPO2","",100,0,0,0
"RSPO3","",100,0,0,0
"RSPO4","",100,0,0,0
"RTN4","",100,0,0,0
"RUBCN","",100,0,0,0
"RUBCNL","",100,0,0,0
"RUNX1","M",0,0,100,-100
"RUNX2","M",0,100,0,100
"RUNX3","M",100,0,0,0
"RUSC1","",100,0,0,0
"RWDD3","",100,0,0,0
"RXRA","M",0,100,0,100
"RXRB","",100,0,0,0
"RXRG","",100,0,0,0
"RYBP","",100,0,0,0
"RYK","",100,0,0,0
"S100A10","",100,0,0,0
"S100A4","",100,0,0,0
"S100A8","",100,0,0,0
"S100A8_S100A9","",100,0,0,0
"S100A9","",100,0,0,0
"S1PR1","",100,0,0,0
"S1PR2","",100,0,0,0
"S1PR3","",100,0,0,0
"S1PR5","",100,0,0,0
"SAA1","",100,0,0,0
"SAE1_UBA2","",100,0,0,0
"SAFB","",100,0,0,0
"SAG","",100,0,0,0
"SAR1A","",100,0,0,0
"SARM1","",100,0,0,0
"SARS1","",100,0,0,0
"SATB2","M",100,0,0,0
"SAV1","",100,0,0,0
"SBDS","",100,0,0,0
"SBF1","",100,0,0,0
"SCAF11","",100,0,0,0
"SCAND1","",100,0,0,0
"SCAP","",100,0,0,0
"SCARB1","",100,0,0,0
"SCNN1A","",100,0,0,0
"SCNN1B","",100,0,0,0
"SCNN1G","",100,0,0,0
"SCO2","",100,0,0,0
"SCT","",100,0,0,0
"SCYL1","",100,0,0,0
"SCYL2","",100,0,0,0
"SDC2","",100,0,0,0
"SDC3","",100,0,0,0
"SDC4","",100,0,0,0
"SDCBP","",100,0,0,0
"SDF2L1","",100,0,0,0
"SDHAF2","",100,0,0,0
"SEC23IP","",100,0,0,0
"SEC61A1_SEC61A2_SEC61B_SEC61G","",100,0,0,0
"SEC63","",100,0,0,0
"SELENOF","",100,0,0,0
"SELENOS","",100,0,0,0
"SELP","",100,0,0,0
"SELPLG","",100,0,0,0
"SEM1","",100,0,0,0
"SEMA3A","",100,0,0,0
"SEMA3B","",100,0,0,0
"SEMA3C","",100,0,0,0
"SEMA3E","",100,0,0,0
"SEMA3F","",100,0,0,0
"SEMA4D","",100,0,0,0
"SEMA5A","",100,0,0,0
"SEMA6D","",100,0,0,0
"SEMA7A","",100,0,0,0
"SENP1","",100,0,0,0
"SENP2","",100,0,0,0
"SENP3","",100,0,0,0
"SEPTIN12","",100,0,0,0
"SEPTIN4","",100,0,0,0
"SEPTIN7","",100,0,0,0
"SEPTIN9","",100,0,0,0
"SERPINA1","",100,0,0,0
"SERPINA5","",100,0,0,0
"SERPINB2","",100,0,0,0
"SERPINB9","",100,0,0,0
"SERPINC1","",100,0,0,0
"SERPINE1","",100,0,0,0
"SERPINE2","",100,0,0,0
"SERPINF1","",100,0,0,0
"SERPING1","",100,0,0,0
"SESN1","",100,0,0,0
"SESN2","",100,0,0,0
"SESN3","",100,0,0,0
"SESTD1","",100,0,0,0
"SET","",100,0,0,0
"SETBP1","",100,0,0,0
"SETD1A","",100,0,0,0
"SETD1B","",100,0,0,0
"SETD2","",100,0,0,0
"SETD5","",100,0,0,0
"SETD7","",100,0,0,0
"SETDB1","",100,0,0,0
